CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
401758024,70,BROOKLYN,10/16/2019,08:00:00,12/17/2019,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,01/03/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,996061,168093,40.62805331000004,-73.95745154599996,"(40.62805331000004, -73.95745154599996)"
324979358,77,BROOKLYN,10/16/2019,00:01:00,10/16/2019,23:59:00,ATTEMPTED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",CHURCH,01/07/2020,,,,,,UNKNOWN,UNKNOWN,D,993615,187259,40.680662720000036,-73.96623680799998,"(40.680662720000036, -73.96623680799998)"
183395843,70,BROOKLYN,10/16/2019,08:00:00,01/16/2020,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,01/16/2020,,,,,,45-64,WHITE,F,997142,162817,40.61357028100008,-73.95356724799996,"(40.61357028100008, -73.95356724799996)"
755098935,50,BRONX,10/16/2019,07:30:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BRONX,339,"LARCENY,PETIT FROM OPEN AREAS,",CHAIN STORE,01/17/2020,,,,,,UNKNOWN,UNKNOWN,D,1010520,259396,40.87862551400008,-73.905005395,"(40.87862551400008, -73.905005395)"
893593692,46,BRONX,10/16/2019,00:30:00,01/14/2020,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",STREET,01/15/2020,,45-64,BLACK,M,,45-64,UNKNOWN,F,1006189,249745,40.852148280000044,-73.92069849099995,"(40.852148280000044, -73.92069849099995)"
631387924,44,BRONX,10/16/2019,22:30:00,10/16/2019,22:35:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO BRONX,339,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,01/29/2020,DISTRICT 11 OFFICE,UNKNOWN,UNKNOWN,U,11,18-24,BLACK,M,1004749,240880,40.827819901000055,-73.92593075599996,"(40.827819901000055, -73.92593075599996)"
839565356,77,BROOKLYN,10/16/2019,23:59:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,681,"CHILD, ENDANGERING WELFARE",OTHER,01/28/2020,,25-44,UNKNOWN,M,,<18,UNKNOWN,F,1003606,185050,40.67458330800008,-73.93022154099998,"(40.67458330800008, -73.93022154099998)"
643630280,44,BRONX,10/16/2019,10:00:00,10/16/2019,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",COMMERCIAL BUILDING,02/11/2020,,,,,,25-44,WHITE HISPANIC,M,1006988,246073,40.842067703000055,-73.91782279699999,"(40.842067703000055, -73.91782279699999)"
309986539,113,QUEENS,10/16/2019,14:49:00,10/16/2019,14:49:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",OTHER,02/25/2020,,,,,,25-44,BLACK,F,1045647,187128,40.680095188000045,-73.77864192199996,"(40.680095188000045, -73.77864192199996)"
246541432,120,STATEN ISLAND,10/16/2019,10:15:00,10/16/2019,10:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,117,FELONY,FRONT OF,DANGEROUS DRUGS,,PATROL BORO STATEN ISLAND,520,"CONTROLLED SUBSTANCE, SALE 4",STREET,02/20/2020,,25-44,WHITE,F,,UNKNOWN,UNKNOWN,E,963833,165717,40.62151603000007,-74.07354781299993,"(40.62151603000007, -74.07354781299993)"
791173788,108,QUEENS,10/16/2019,22:30:00,10/17/2019,04:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,02/20/2020,,25-44,BLACK HISPANIC,M,,25-44,WHITE HISPANIC,F,1008651,209782,40.74245430100007,-73.91194430499998,"(40.74245430100007, -73.91194430499998)"
868055463,28,MANHATTAN,10/16/2019,14:03:00,10/16/2019,14:10:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN NORTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,03/06/2020,125 STREET,,,,3,UNKNOWN,UNKNOWN,E,999342,233575,40.807780622000045,-73.94548472699995,"(40.807780622000045, -73.94548472699995)"
705698749,77,BROOKLYN,10/16/2019,00:00:00,10/16/2019,01:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2020,,UNKNOWN,BLACK,M,,25-44,WHITE,F,996991,183724,40.670955726000045,-73.95407163699997,"(40.670955726000045, -73.95407163699997)"
870354728,14,MANHATTAN,10/17/2019,18:05:00,10/17/2019,18:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",CHECK CASHING BUSINESS,01/02/2020,,,,,,UNKNOWN,UNKNOWN,D,986837,213795,40.75350226000006,-73.99066406199995,"(40.75350226000006, -73.99066406199995)"
458245285,84,BROOKLYN,10/17/2019,13:00:00,12/02/2019,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",OTHER,01/09/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,988156,189697,40.68735856600006,-73.98591731099998,"(40.68735856600006, -73.98591731099998)"
600003532,14,MANHATTAN,10/17/2019,00:00:00,11/14/2019,00:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,01/02/2020,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,986685,215375,40.75783900300007,-73.99121211099998,"(40.75783900300007, -73.99121211099998)"
825588914,107,QUEENS,10/17/2019,21:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/14/2020,,45-64,WHITE,M,,45-64,WHITE,F,1035991,197774,40.709377635000074,-73.81337358399996,"(40.709377635000074, -73.81337358399996)"
278662894,18,MANHATTAN,10/17/2019,01:05:00,10/19/2019,01:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO MAN SOUTH,596,OBSCENE MATERIAL - UNDER 17 YE,HOTEL/MOTEL,01/22/2020,,25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,UNKNOWN,F,988353,217918,40.764818269000045,-73.98518977299993,"(40.764818269000045, -73.98518977299993)"
170166655,61,BROOKLYN,10/17/2019,00:00:00,02/08/2020,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,02/08/2020,,,,,,25-44,WHITE,F,995911,160525,40.60728091700002,-73.95800499999996,"(40.60728091700002, -73.95800499999996)"
680865854,44,BRONX,10/17/2019,18:00:00,01/30/2020,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,01/30/2020,,UNKNOWN,BLACK,F,,45-64,BLACK,F,1003746,241903,40.830630013000075,-73.92955200299998,"(40.830630013000075, -73.92955200299998)"
285390297,121,STATEN ISLAND,10/17/2019,00:15:00,10/17/2019,00:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,,FRAUDS,,PATROL BORO STATEN ISLAND,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",STREET,03/05/2020,,18-24,WHITE,M,,18-24,WHITE,M,937067,147309,40.57088775000005,-74.16983589599994,"(40.57088775000005, -74.16983589599994)"
766939386,60,BROOKLYN,10/17/2019,08:00:00,10/17/2019,08:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/06/2020,,UNKNOWN,WHITE,M,,45-64,WHITE,M,988315,153090,40.58688007800004,-73.98536604099996,"(40.58688007800004, -73.98536604099996)"
544898233,63,BROOKLYN,10/17/2019,13:00:00,01/16/2020,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,03/04/2020,,,,,,25-44,BLACK,M,1004733,172446,40.63998556300004,-73.92619690099998,"(40.63998556300004, -73.92619690099998)"
173314566,32,MANHATTAN,10/18/2019,15:50:00,,,COMPLETED,,726,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/01/2020,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1001973,239956,40.825289791000046,-73.93596393799999,"(40.825289791000046, -73.93596393799999)"
263777849,18,MANHATTAN,10/18/2019,11:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",HOTEL/MOTEL,01/02/2020,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,M,988855,217773,40.764420034000075,-73.98337767199997,"(40.764420034000075, -73.98337767199997)"
836308124,121,STATEN ISLAND,10/18/2019,08:00:00,02/05/2020,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,02/13/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,946312,169425,40.63163599600006,-74.13668294199994,"(40.63163599600006, -74.13668294199994)"
725564612,105,QUEENS,10/18/2019,23:00:00,01/05/2020,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS SOUTH,153,RAPE 3,RESIDENCE-HOUSE,02/18/2020,,25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,ASIAN / PACIFIC ISLANDER,F,1057636,203954,40.72618713000002,-73.73523390399998,"(40.72618713000002, -73.73523390399998)"
222688403,107,QUEENS,10/18/2019,00:00:00,10/21/2019,00:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,305,"LARCENY,PETIT BY CREDIT CARD U",RESIDENCE-HOUSE,03/04/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1032342,204709,40.72843309500007,-73.82648580699998,"(40.72843309500007, -73.82648580699998)"
982288786,102,QUEENS,10/19/2019,12:00:00,10/19/2019,12:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/08/2020,,UNKNOWN,WHITE,M,,25-44,WHITE,F,1030111,196599,40.706184974000045,-73.83459047299993,"(40.706184974000045, -73.83459047299993)"
579731275,105,QUEENS,10/19/2019,21:00:00,10/19/2019,21:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,459,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,01/13/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,1056900,205230,40.72969550000005,-73.73787550799993,"(40.72969550000005, -73.73787550799993)"
409770676,10,MANHATTAN,10/19/2019,20:00:00,10/19/2019,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",CHURCH,01/18/2020,,UNKNOWN,UNKNOWN,U,,65+,WHITE,M,984460,212287,40.74936355700004,-73.99924353299998,"(40.74936355700004, -73.99924353299998)"
201941757,83,BROOKLYN,10/19/2019,19:00:00,10/19/2019,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,01/14/2020,,25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1006965,193571,40.697963515000026,-73.91808336199995,"(40.697963515000026, -73.91808336199995)"
232585623,41,BRONX,10/19/2019,16:00:00,02/04/2020,14:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/04/2020,,25-44,WHITE HISPANIC,F,,25-44,BLACK,F,1011823,235561,40.81320150400006,-73.90039157199999,"(40.81320150400006, -73.90039157199999)"
131925803,44,BRONX,10/19/2019,12:49:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,02/05/2020,161 ST.-YANKEE STADIUM,,,,11,UNKNOWN,UNKNOWN,E,1004749,240880,40.827819901000055,-73.92593075599996,"(40.827819901000055, -73.92593075599996)"
359475568,123,STATEN ISLAND,10/19/2019,15:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,REAR OF,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,02/14/2020,,18-24,WHITE,M,,25-44,WHITE,M,922631,135397,40.538103109000076,-74.22168933899997,"(40.538103109000076, -74.22168933899997)"
293902984,67,BROOKLYN,10/19/2019,21:05:00,02/15/2020,20:57:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,02/15/2020,,45-64,BLACK,F,,25-44,BLACK,F,1000705,177252,40.65318539300005,-73.94069890199995,"(40.65318539300005, -73.94069890199995)"
218104393,113,QUEENS,10/19/2019,19:00:00,02/20/2020,09:28:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,649,FALSE REPORT UNCLASSIFIED,STREET,03/10/2020,,,,,,UNKNOWN,UNKNOWN,E,1046405,187113,40.680048726000045,-73.77590919399995,"(40.680048726000045, -73.77590919399995)"
892297119,113,QUEENS,10/19/2019,19:00:00,03/24/2020,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,649,FALSE REPORT UNCLASSIFIED,STREET,03/24/2020,,,,,,UNKNOWN,UNKNOWN,E,1046405,187113,40.680048726000045,-73.77590919399995,"(40.680048726000045, -73.77590919399995)"
181785406,50,BRONX,10/20/2019,09:36:00,01/05/2020,09:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO BRONX,221,"BURGLARY,RESIDENCE,DAY",RESIDENCE-HOUSE,01/05/2020,,45-64,BLACK,M,,25-44,UNKNOWN,F,1009694,264691,40.89316104300008,-73.90797221099997,"(40.89316104300008, -73.90797221099997)"
423038501,52,BRONX,10/20/2019,13:00:00,10/20/2019,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,OTHER,01/06/2020,,25-44,ASIAN / PACIFIC ISLANDER,F,,45-64,BLACK,M,1011430,255697,40.86847014500006,-73.90172971299995,"(40.86847014500006, -73.90172971299995)"
431602841,17,MANHATTAN,10/20/2019,00:00:00,01/12/2020,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/13/2020,,,,,,25-44,WHITE,F,995345,215567,40.75835936800007,-73.95995279699997,"(40.75835936800007, -73.95995279699997)"
666984647,81,BROOKLYN,10/20/2019,08:00:00,01/07/2020,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,01/13/2020,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,1001830,188238,40.683337350000045,-73.93661584299997,"(40.683337350000045, -73.93661584299997)"
691052135,122,STATEN ISLAND,10/20/2019,08:00:00,01/07/2020,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,01/14/2020,,,,,,45-64,WHITE,M,941135,137700,40.544533641000044,-74.15513197199994,"(40.544533641000044, -74.15513197199994)"
478113082,90,BROOKLYN,10/20/2019,11:00:00,02/08/2020,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,321,"LARCENY,PETIT FROM AUTO",OPEN AREAS (OPEN LOTS),02/02/2020,,,,,,UNKNOWN,UNKNOWN,D,1005141,198766,40.712227058000046,-73.92464521299998,"(40.712227058000046, -73.92464521299998)"
384961615,101,QUEENS,10/20/2019,22:00:00,10/20/2019,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESTAURANT/DINER,02/12/2020,,UNKNOWN,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,F,1052382,158276,40.60085365300005,-73.75465115799993,"(40.60085365300005, -73.75465115799993)"
889768629,90,BROOKLYN,10/20/2019,11:00:00,02/08/2020,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",OPEN AREAS (OPEN LOTS),02/09/2020,,,,,,UNKNOWN,UNKNOWN,D,1005141,198766,40.712227058000046,-73.92464521299998,"(40.712227058000046, -73.92464521299998)"
779754691,67,BROOKLYN,10/20/2019,10:00:00,11/17/2019,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE-HOUSE,02/21/2020,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1008224,177078,40.65269063800002,-73.91360164299994,"(40.65269063800002, -73.91360164299994)"
415271102,105,QUEENS,10/21/2019,12:00:00,10/21/2019,13:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE-HOUSE,01/10/2020,,,,,,45-64,WHITE,F,1062324,212117,40.74855230000002,-73.71822556299998,"(40.74855230000002, -73.71822556299998)"
246052943,5,MANHATTAN,10/21/2019,13:00:00,10/21/2019,13:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",SMALL MERCHANT,01/09/2020,,,,,,UNKNOWN,UNKNOWN,D,984984,200116,40.71595711700007,-73.997353676,"(40.71595711700007, -73.997353676)"
690925247,7,MANHATTAN,10/21/2019,12:00:00,10/21/2019,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,01/02/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,987173,200182,40.71613781900004,-73.98945723299995,"(40.71613781900004, -73.98945723299995)"
798450491,10,MANHATTAN,10/21/2019,16:00:00,10/21/2019,16:47:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,01/18/2020,,UNKNOWN,BLACK,U,,25-44,ASIAN / PACIFIC ISLANDER,F,984805,210121,40.743418414000075,-73.99799856299995,"(40.743418414000075, -73.99799856299995)"
785107908,67,BROOKLYN,10/21/2019,00:20:00,10/22/2019,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,01/13/2020,,,,,,25-44,BLACK,M,999719,174729,40.64626208300007,-73.94425815399995,"(40.64626208300007, -73.94425815399995)"
254348217,84,BROOKLYN,10/21/2019,13:00:00,10/21/2019,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE-HOUSE,01/13/2020,,,,,,25-44,WHITE,F,987799,189003,40.68545384500004,-73.98720493599996,"(40.68545384500004, -73.98720493599996)"
271051525,81,BROOKLYN,10/21/2019,12:26:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,01/23/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,1005901,189128,40.68577117500007,-73.92193478799999,"(40.68577117500007, -73.92193478799999)"
789491619,41,BRONX,10/21/2019,08:19:00,10/21/2019,08:19:00,COMPLETED,,,72,DEPT OF CORRECTIONS,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,106,ASSAULT POLICE/PEACE OFFICER,OTHER,01/27/2020,,18-24,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1016265,227533,40.79115187800004,-73.88438275299995,"(40.79115187800004, -73.88438275299995)"
754217664,101,QUEENS,10/21/2019,19:59:00,11/01/2019,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,02/12/2020,,,,,,65+,BLACK,F,1052294,156172,40.595079296000044,-73.75498924499993,"(40.595079296000044, -73.75498924499993)"
392939791,52,BRONX,10/21/2019,19:15:00,02/17/2020,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",OTHER,02/20/2020,,45-64,WHITE,F,,25-44,ASIAN / PACIFIC ISLANDER,F,1011163,254856,40.866162675000055,-73.90269845299997,"(40.866162675000055, -73.90269845299997)"
511765743,9,MANHATTAN,10/21/2019,01:56:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,FRONT OF,SEX CRIMES,,PATROL BORO MAN SOUTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,03/06/2020,,25-44,WHITE,M,,25-44,WHITE,F,987624,203977,40.72655401900005,-73.98782842699995,"(40.72655401900005, -73.98782842699995)"
775168873,79,BROOKLYN,10/21/2019,15:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,125,FELONY,INSIDE,NYS LAWS-UNCLASSIFIED FELONY,,PATROL BORO BKLYN NORTH,847,"NY STATE LAWS,UNCLASSIFIED FEL",RESIDENCE - APT. HOUSE,03/04/2020,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,999510,186800,40.67939467000008,-73.94498397699994,"(40.67939467000008, -73.94498397699994)"
116846419,48,BRONX,10/21/2019,15:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,125,FELONY,INSIDE,NYS LAWS-UNCLASSIFIED FELONY,,PATROL BORO BRONX,847,"NY STATE LAWS,UNCLASSIFIED FEL",HOMELESS SHELTER,03/26/2020,,25-44,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1016466,249717,40.852039913000056,-73.88355036399997,"(40.852039913000056, -73.88355036399997)"
